Angle Bartlett MVDR MUSIC
-20.270270270270274 -22.163498755125982 -23.997595371084802 -30.304851883838797
-20.090090090090087 -21.60390399647142 -24.001840426536724 -30.34818891963072
-19.909909909909913 -21.260640194577775 -24.00675297835413 -30.380807440083615
-19.729729729729726 -21.14365935860844 -24.01202573551709 -30.401509559295455
-19.549549549549553 -21.254933407562437 -24.017314208522155 -30.40994997911886
-19.369369369369366 -21.59183807341543 -24.022260476790382 -30.406647900966245
-19.189189189189193 -22.144061662835647 -24.02653054799989 -30.392945113919424
-19.009009009009006 -22.882370976839166 -24.02986045004248 -30.37090643274189
-18.828828828828833 -23.734684779817346 -24.03210289073934 -30.343158388234357
-18.648648648648646 -24.550049142810213 -24.033264441412268 -30.312665705385264
-18.468468468468473 -25.087208511483894 -24.033523202988473 -30.282453651377253
-18.288288288288285 -25.120083940405596 -24.03321896767533 -30.2552971498309
-18.108108108108112 -24.63543454847851 -24.032811882913578 -30.233411680024243
-17.927927927927925 -23.847074599987707 -24.032811143849216 -30.218191353445714
-17.747747747747752 -23.002685529004555 -24.03368152225677 -30.210040692307032
-17.567567567567565 -22.263333225829776 -24.035741448994372 -30.20833538331782
-17.387387387387392 -21.707801052544447 -24.039070511879785 -30.21152523337278
-17.207207207207205 -21.36878742857651 -24.04344528526577 -30.217366104937255
-17.02702702702703 -21.25821546762202 -24.048319590400116 -30.22324513012777
-16.846846846846844 -21.379275317714143 -24.052858785706285 -30.226551220141
-16.66666666666667 -21.72966829129023 -24.056028760885223 -30.225042139237353
-16.486486486486484 -22.29774454899065 -24.05673091472596 -30.21716686527865
-16.30630630630631 -23.049266724374426 -24.05396648491289 -30.202312165711778
-16.126126126126124 -23.899783360870323 -24.047008438513423 -30.1809507448826
-15.945945945945951 -24.676174604391107 -24.0355570278215 -30.154673300013304
-15.765765765765764 -25.117860216612165 -24.019855642338843 -30.1260900192856
-15.58558558558559 -25.01719613182435 -24.000746176252893 -30.09859266023375
-15.405405405405403 -24.416841172105947 -23.97964765644106 -30.075981260496377
-15.22522522522523 -23.56463701558033 -23.958448883944733 -30.06198254993453
-15.045045045045043 -22.702936413638906 -23.939316198752785 -30.05971769741442
-14.86486486486487 -21.976103022381146 -23.92443145266663 -30.071205424736107
-14.684684684684683 -21.45109525473387 -23.915691391801733 -30.096998249602184
-14.50450450450451 -21.154937290989917 -23.91441403716463 -30.136032919300874
-14.324324324324323 -21.097766682042067 -23.921104749035624 -30.185730963531473
-14.14414414414415 -21.282992582816732 -23.935329596381205 -30.24232662654869
-13.963963963963963 -21.709054205749197 -23.955725319865504 -30.301349912309433
-13.78378378378379 -22.36339201780374 -23.98014793943296 -30.358169476661075
-13.603603603603602 -23.20436569828006 -24.00593438426952 -30.40850670006019
-13.42342342342343 -24.123621192571477 -24.030231980921876 -30.44885835356372
-13.243243243243242 -24.89777633264975 -24.050343798270347 -30.476795935730713
-13.063063063063069 -25.215618040653617 -24.06404277079757 -30.491133682479663
-12.882882882882882 -24.900827840160883 -24.069819364379708 -30.49197023072695
-12.702702702702709 -24.1058017756755 -24.067040758189158 -30.48061286583621
-12.522522522522522 -23.143047184479293 -24.05601045074917 -30.459393332649142
-12.342342342342349 -22.248657823743013 -24.037925099179244 -30.43138592173321
-12.162162162162161 -21.541271519925328 -24.01473183807621 -30.40004591701562
-11.981981981981988 -21.069057078695593 -23.988896786990928 -30.36880025747471
-11.801801801801801 -20.849439986733593 -23.963105692582825 -30.340638960357
-11.621621621621628 -20.888855641947266 -23.939930239377205 -30.317768219355923
-11.441441441441441 -21.1897269619281 -23.921505255297223 -30.30138580880902
-11.261261261261268 -21.74877958541527 -23.90926754577969 -30.29162169178384
-11.08108108108108 -22.54455899946247 -23.903801490618978 -30.287654131784944
-10.900900900900908 -23.50477712792296 -23.904818385256235 -30.287974083309635
-10.72072072072072 -24.444182163820326 -23.91126967117666 -30.29074072240526
-10.540540540540547 -25.021399981613154 -23.92156675099473 -30.294157352707593
-10.36036036036036 -24.905591873433906 -23.933860542965988 -30.29680075814661
-10.180180180180187 -24.129198301847627 -23.94632725309347 -30.29785325797217
-10.0 -23.048112324584615 -23.95741274109725 -30.297208141789636
-9.819819819819827 -21.985946909810103 -23.96600211711546 -30.29544060496383
-9.63963963963964 -21.109602015623054 -23.971498551289766 -30.29365574475664
-9.459459459459467 -20.483908625255477 -23.9738116998072 -30.29324255665193
-9.27927927927928 -20.130475169259505 -23.973269648055915 -30.295577831615375
-9.099099099099107 -20.05746270034454 -23.97047823790368 -30.301734166018022
-8.91891891891892 -20.27141639255546 -23.966157821823614 -30.31224811416269
-8.738738738738746 -20.77963778771419 -23.96098931643621 -30.326994560160216
-8.558558558558559 -21.583610066814217 -23.955498182639516 -30.34519174756207
-8.378378378378386 -22.65374314304823 -23.949996435730988 -30.365532879345416
-8.198198198198199 -23.859354226423907 -23.944590034318196 -30.386412812420332
-8.018018018018026 -24.839796879813562 -23.93924447576697 -30.406199744739737
-7.837837837837839 -25.02837278782384 -23.933888408351187 -30.423495806256934
-7.657657657657666 -24.22510783444207 -23.92852655790446 -30.437336339356445
-7.477477477477478 -22.892034783335756 -23.923331077272415 -30.447291661049377
-7.297297297297305 -21.53877846312617 -23.918684884335217 -30.45345320621903
-7.117117117117118 -20.407379617034692 -23.91516074813751 -30.45630549603253
-6.936936936936945 -19.573112474441963 -23.91343407843809 -30.456504953713956
-6.756756756756758 -19.05155319000692 -23.91414319872191 -30.454604704355717
-6.576576576576585 -18.845055374993986 -23.917725297187353 -30.450778292122887
-6.396396396396398 -18.95939255596457 -23.924265721646766 -30.444600610011502
-6.216216216216225 -19.409295187307112 -23.933399589588976 -30.434937742825507
-6.0360360360360374 -20.217926051303134 -23.944296280976857 -30.41997858403569
-5.855855855855864 -21.403659412117015 -23.955740589475525 -30.39741435891639
-5.675675675675677 -22.920451866664678 -23.96630331614992 -30.364745224352422
-5.495495495495504 -24.453712753539428 -23.974574424103338 -30.319673195969617
-5.315315315315317 -25.11294388617138 -23.979418115775616 -30.26053101771266
-5.135135135135144 -24.173535260911553 -23.980203389114266 -30.18669521189603
-4.954954954954957 -22.341304474614013 -23.976965324619265 -30.098932948522666
-4.774774774774784 -20.51826393691003 -23.970460064911695 -29.999631268587848
-4.5945945945945965 -19.02972195399831 -23.962089318825228 -29.892852313371417
-4.4144144144144235 -17.92757491540204 -23.953688626327086 -29.784155045745536
-4.234234234234236 -17.199031587097295 -23.947198029005428 -29.68013521988578
-4.054054054054063 -16.82913829056425 -23.944262356257013 -29.587676828151707
-3.873873873873876 -16.816999353151 -23.945834822795238 -29.512987555060363
-3.693693693693703 -17.18158373924759 -23.951871962116876 -29.46059183221051
-3.513513513513516 -17.966919473147716 -23.961200615761726 -29.432531352701066
-3.333333333333343 -19.246867335258 -23.971606384287995 -29.428016829775036
-3.1531531531531556 -21.108169664865525 -23.98014603464688 -29.44366213007374
-2.9729729729729826 -23.45946252082907 -23.983639777097913 -29.474254154994842
-2.7927927927927954 -25.064403408521834 -23.97926752679238 -29.51385573872903
-2.6126126126126223 -23.677476919772005 -23.965181004122353 -29.55697327033267
-2.432432432432435 -20.77933928428027 -23.941044410107644 -29.599550891281076
-2.252252252252262 -18.195375837695053 -23.90841878128418 -29.63963174110525
-2.072072072072075 -16.2057343770952 -23.870901223618347 -29.677601088975226
-1.8918918918919019 -14.740327472660013 -23.833924163105348 -29.715974336423137
-1.7117117117117147 -13.719881316199045 -23.804130976637126 -29.75872852437047
-1.5315315315315416 -13.097208689816036 -23.788302075383548 -29.810229698122615
-1.3513513513513544 -12.857165509531711 -23.791928339877934 -29.873898822032658
-1.1711711711711814 -13.016831159224836 -23.817692867744817 -29.950866181525257
-0.9909909909909942 -13.63398789502295 -23.864244000401303 -30.03892638667331
-0.8108108108108212 -14.831982153186825 -23.92561814120015 -30.13205582463935
-0.630630630630634 -16.861006906324743 -23.991465169590693 -30.220581447026454
-0.45045045045046095 -20.21540402144379 -24.047935875690555 -30.291869649586683
-0.2702702702702737 -24.682020979783456 -24.07887336380402 -30.33124930969762
-0.09009009009010072 -21.90543014195577 -24.066910547984648 -30.32285741297129
0.0900900900900865 -16.429662619284976 -23.994185948851733 -30.25017547331069
0.2702702702702595 -12.535078220109705 -23.84254401086851 -30.096135222843966
0.45045045045044674 -9.672241402433714 -23.593190527289153 -29.842745201255717
0.6306306306306197 -7.456508630580735 -23.22578793257609 -29.47019171490346
0.810810810810807 -5.687937143067778 -22.71689191482562 -28.955283214350146
0.99099099099098 -4.254277003708918 -22.03742988765146 -28.268903826099287
1.1711711711711672 -3.087365635174304 -21.148509583346005 -27.371708794204523
1.3513513513513402 -2.1433052581361705 -19.99392720703484 -26.206295785963853
1.5315315315315274 -1.3926775513855907 -18.485412438012357 -24.681459867505637
1.7117117117117004 -0.8153377364152259 -16.469783910667392 -22.636009679557276
1.8918918918918877 -0.39748124952020736 -13.643006132708205 -19.738134636119142
2.0720720720720607 -0.12993009887996873 -9.271420589467462 -15.10203333134931
2.252252252252248 -0.007126678620757933 -1.5071348883764604 -4.389608244484286
2.432432432432435 -0.026576260841323415 -4.043050021580675 -8.723254512322935
2.612612612612608 -0.18860998561790546 -10.686648074389463 -16.632393039293806
2.7927927927927954 -0.4964174340295263 -14.50464025221443 -20.62651779527763
2.9729729729729684 -0.9563556506715397 -17.0557174728902 -23.23351650642951
3.1531531531531556 -1.5786018144212925 -18.903033887365126 -25.106448863917905
3.3333333333333286 -2.3783031639864602 -20.2945559596343 -26.512420334743375
3.513513513513516 -3.3775298598598753 -21.36054649390655 -27.587485924590084
3.693693693693689 -4.608639015157713 -22.17840004099092 -28.41100607181112
3.873873873873876 -6.120316345147252 -22.79868575744259 -29.03404674206843
4.054054054054049 -7.989116103522341 -23.25729761411525 -29.49226286804081
4.234234234234236 -10.343274932142881 -23.58181627850034 -29.812525302945723
4.414414414414409 -13.415729237302251 -23.79515614315231 -30.01668804371116
4.5945945945945965 -17.65314608076994 -23.917782991565176 -30.12390325051467
4.7747747747747695 -23.343261694007047 -23.969052837325545 -30.152101280772314
4.954954954954957 -23.683479206582035 -23.967881303092096 -30.11889069604148
5.13513513513513 -19.214330808711367 -23.93279324183507 -30.041947825639706
5.315315315315317 -16.263172519473343 -23.8813660832915 -29.938879199457137
5.49549549549549 -14.477172064814498 -23.82915843719084 -29.82654333103666
5.675675675675677 -13.437938139468004 -23.788381618901816 -29.719917967804133
5.85585585585585 -12.937246305902937 -23.766738021392726 -29.63077127286356
6.0360360360360374 -12.87198867683577 -23.76688254836796 -29.566552204271087
6.2162162162162105 -13.195570032135112 -23.786778681641138 -29.529929069295076
6.396396396396398 -13.898415314029585 -23.820886887254208 -29.51920794320627
6.576576576576571 -15.00197886696016 -23.86182992445005 -29.52953431687162
6.756756756756758 -16.559595078469187 -23.90208314580949 -29.554508550517987
6.936936936936931 -18.654102852482332 -23.935341205137284 -29.587768692766726
7.117117117117118 -21.33338116299256 -23.957400454285946 -29.624204630321024
7.297297297297291 -24.141911270107105 -23.966551817241452 -29.660652464015484
7.477477477477478 -24.956746701476035 -23.963555068826672 -29.6960714079017
7.657657657657651 -23.033269565901684 -23.95127841003977 -29.73128934306551
7.837837837837839 -20.73898319995754 -23.934077162084915 -29.768434833094958
8.018018018018012 -18.983392983809832 -23.916985744100035 -29.810185269288034
8.198198198198199 -17.790554083360547 -23.904820847565574 -29.858971126388766
8.378378378378372 -17.072204056129582 -23.901330483674958 -29.916281665187455
8.558558558558559 -16.759846909190024 -23.9085454692891 -29.9822017601328
8.738738738738732 -16.813838581291474 -23.92646805825748 -30.055261305303688
8.91891891891892 -17.218240809468853 -23.953158866210135 -30.132604666890714
9.099099099099092 -17.97606490269039 -23.98518204259776 -30.210412805084587
9.27927927927928 -19.103803431071007 -24.018283084675744 -30.28446288100835
9.459459459459453 -20.615216382101803 -24.048137553378147 -30.350702767057207
9.63963963963964 -22.457736489200304 -24.07102641573793 -30.405743939099807
9.819819819819813 -24.29956533700913 -24.08434300137539 -30.447216730763188
10.0 -25.225740671052517 -24.08688925069544 -30.47396879132552
10.180180180180173 -24.541491092467624 -24.0789569987897 -30.486111605241803
10.36036036036036 -22.994509506089603 -24.062210466054736 -30.48493116368907
10.540540540540533 -21.471900392751806 -24.03939610244901 -30.472682726776977
10.72072072072072 -20.28090738585023 -24.013915216564786 -30.45229243292702
10.900900900900893 -19.464314504057796 -23.989309524099184 -30.426994539448472
11.08108108108108 -19.002352689347553 -23.968728819557434 -30.39994284291786
11.261261261261254 -18.870967441851608 -23.954465046488348 -30.373844908656643
11.441441441441441 -19.054606904371262 -23.947636450157294 -30.35067212361485
11.621621621621614 -19.54677546397058 -23.94808161743379 -30.33149165649549
11.801801801801801 -20.345134657685865 -23.954479058059004 -30.316446478872045
11.981981981981974 -21.437147527464532 -23.96465767578475 -30.304880870369043
12.162162162162161 -22.760298188118536 -23.976024961868067 -30.29557998933127
12.342342342342334 -24.107715625922307 -23.986024735460177 -30.287072081097204
12.522522522522522 -25.01668218381723 -23.992544885078395 -30.277935595205033
12.702702702702695 -24.988949746063753 -23.99421881948763 -30.267060103618082
12.882882882882882 -24.110324384005715 -23.990591005671224 -30.253824701086618
13.063063063063055 -22.923072223113195 -23.9821395401003 -30.23817503117663
13.243243243243242 -21.824672291493457 -23.970165183465653 -30.220596458415073
13.423423423423415 -20.972338353161884 -23.956568568692123 -30.201994796791517
13.603603603603602 -20.406418507612663 -23.94354805867206 -30.183507449107623
13.783783783783775 -20.128688920226733 -23.933260889115108 -30.166276873420497
13.963963963963963 -20.132391349775297 -23.92749781509575 -30.151224105418088
14.144144144144136 -20.411136016034973 -23.927422485061776 -30.138860893602452
14.324324324324323 -20.95854279211244 -23.933417625903886 -30.129173275675
14.504504504504496 -21.760067499438893 -23.945060538142926 -30.12159710567136
14.684684684684683 -22.770996776609987 -23.961224658512563 -30.115089404312933
14.864864864864856 -23.86879434253981 -23.98027950547845 -30.10828251207583
15.045045045045043 -24.787439494377853 -24.00034532064227 -30.0996950865266
15.225225225225216 -25.15320973400535 -24.019554679390556 -30.087967564723677
15.405405405405403 -24.788017562856144 -24.03628013427181 -30.072089848491824
15.585585585585576 -23.923633375387773 -24.04930026356109 -30.051593639014772
15.765765765765764 -22.928300873128432 -24.057891415250978 -30.026688284450547
15.945945945945937 -22.04059598068853 -24.061845436416647 -29.998325083394416
16.126126126126124 -21.363660017522633 -24.061423227397345 -29.96818001743805
16.306306306306297 -20.93128617344661 -24.057260028349695 -29.938549665178886
16.486486486486484 -20.75036299724807 -24.050241517464343 -29.912161283598305
16.666666666666657 -20.819207882323614 -24.04137059120865 -29.89190732672567
16.846846846846844 -21.133169484571734 -24.03164331454946 -29.88052727336621
17.027027027027017 -21.68272285826668 -24.021949029030246 -29.880273504582583
17.207207207207205 -22.44352456407757 -24.013004230591953 -29.892608660474327
17.387387387387378 -23.353366430234065 -24.00532326716331 -29.917984007763053
17.567567567567565 -24.272099994398744 -23.999222303086796 -29.955738264943005
17.747747747747738 -24.951502670798035 -23.99484767836983 -30.00413494432669
17.927927927927925 -25.118323226425296 -23.99221684095055 -30.060529531567255
18.108108108108098 -24.704411389792888 -23.99125994066869 -30.121634314832527
18.288288288288285 -23.92070171157532 -23.991852708963393 -30.18383545272247
18.46846846846846 -23.046467159710588 -23.993835563395052 -30.243516286147848
18.648648648648646 -22.267325920880864 -23.997018793506825 -30.297350299143893
18.82882882882882 -21.67191294878684 -24.001178008360725 -30.342541080858688
19.009009009009006 -21.294631365429236 -24.006046803393794 -30.37699981923062
19.18918918918918 -21.146062096596335 -24.011314298687477 -30.399459954705904
19.369369369369366 -21.227425665516332 -24.01663377065828 -30.40953272162345
19.54954954954954 -21.535206685970838 -24.02164547625011 -30.407707282757805
19.729729729729726 -22.059054989124085 -24.02601273716684 -30.39529685160138
19.9099099099099 -22.772120380803813 -24.02946635092563 -30.374329746658017
20.090090090090087 -23.60993153150638 -24.031849301391752 -30.34738380442827
20.27027027027026 -24.43709436223541 -24.033152194693173 -30.31736564770184
20.450450450450447 -25.029631956573372 -24.03353017257761 -30.28724371780359
20.63063063063062 -25.155222502197866 -24.033294270553213 -30.259754965121548
20.810810810810807 -24.76008918175637 -24.032874042140627 -30.237116923840517
20.99099099099098 -24.023660554564067 -24.032753272772823 -30.220785203089783
21.171171171171167 -23.190636900181715 -24.033386023209044 -30.211296661112144
21.35135135135134 -22.433164361943767 -24.035105106347146 -30.208228255816625
21.531531531531527 -21.839427641171785 -24.038038319139897 -30.210282310149772
21.7117117117117 -21.44688456986127 -24.042048349610397 -30.215486135201843
21.891891891891888 -21.269029115694128 -24.046709750525032 -30.221474636550475
22.07207207207206 -21.309215214039586 -24.051330964072505 -30.225813954127425
22.252252252252248 -21.56570821424587 -24.055022143229415 -30.226323633660385
22.43243243243242 -22.03066391384311 -24.056802001350988 -30.221361702949423
22.612612612612608 -22.682615577057213 -24.055730671162138 -30.21004684273331
22.79279279279278 -23.46929580114159 -24.05105158368699 -30.192400613302404
22.97297297297297 -24.278728256909446 -24.04232394417395 -30.169398498243744
23.15315315315314 -24.91561046366702 -24.029528115690056 -30.142921863338263
23.33333333333333 -25.14809271430455 -24.013128515283228 -30.115606202894444
23.5135135135135 -24.868476005303222 -23.99408206503623 -30.090587445782965
23.69369369369369 -24.197547854096015 -23.973784832466002 -30.071160076366112
23.873873873873862 -23.368004871836487 -23.953955606222333 -30.06037836655205
24.05405405405405 -22.56890430818766 -23.936463102860234 -30.060651256264883
24.234234234234222 -21.906335672278196 -23.923112971430072 -30.07339490906329
24.41441441441441 -21.428860782159184 -23.915420303942412 -30.09880647573211
24.594594594594582 -21.155846890848924 -23.914400369024506 -30.135803859895308
24.77477477477477 -21.094039461831557 -23.92041176077408 -30.182142832530946
24.954954954954943 -21.24497227175393 -23.933080096943268 -30.23468558339576
25.13513513513513 -21.606534165819046 -23.951317191472793 -30.289766680631473
25.315315315315303 -22.16947100206573 -23.97343342185 -30.343591693209827
25.49549549549549 -22.906752656157824 -23.99732465403947 -30.39261046833782
25.675675675675677 -23.751390246196664 -24.020704018457714 -30.433824696481146
25.85585585585585 -24.56264160457096 -24.041345233001966 -30.46500940312276
26.036036036036037 -25.11193825116235 -24.057307397312396 -30.48484399078278
26.21621621621621 -25.173099179497946 -24.067118605727696 -30.492957850673257
26.396396396396398 -24.710461592322005 -24.069904256199255 -30.489899073141547
26.57657657657657 -23.915521310202983 -24.065453310716997 -30.47703488533844
26.756756756756758 -23.03128594607844 -24.054221115857747 -30.456391981929816
26.93693693693693 -22.22354309661881 -24.03727108231832 -30.430446163962095
27.117117117117118 -21.57579692694402 -24.016160601225664 -30.4018747752809
27.29729729729729 -21.123219870913054 -23.992780130106198 -30.373291919984343
27.47747747747748 -20.87874023645825 -23.969158957747144 -30.34699337205935
27.65765765765765 -20.846590351702524 -23.94725637371854 -30.324742353495836
27.83783783783784 -21.027847339437244 -23.928761459914824 -30.307625897562648
28.01801801801801 -21.42095975826798 -23.91492652864779 -30.29600282410837
28.1981981981982 -22.01741744168295 -23.90645661864605 -30.289549604388565
28.378378378378372 -22.789685578112213 -23.90346986928374 -30.287393320971145
28.55855855855856 -23.665726732859564 -23.905532224266338 -30.28830633381231
28.738738738738732 -24.489508445331598 -23.911757495218197 -30.29092891042815
28.91891891891892 -25.00630083334078 -23.920953564993926 -30.293985239480858
29.099099099099092 -24.9764077541679 -23.931789849697406 -30.296463652334417
29.27927927927928 -24.39136237026263 -23.942960836173395 -30.29774083875218
29.459459459459453 -23.482882752914097 -23.953324683379904 -30.297639694854638
29.63963963963964 -22.50919167938583 -23.962002674857168 -30.2964194813341
29.819819819819813 -21.63185056671477 -23.968432811654313 -30.2947046129707
30.0 -20.92639284293587 -23.97237765440495 -30.293364739015715
30.180180180180173 -20.422229162431105 -23.973891979107837 -30.29336394309371
30.36036036036036 -20.12929404004264 -23.97325974940541 -30.295600606680416
30.540540540540533 -20.051172578805414 -23.970912395858658 -30.300760966629646
30.72072072072072 -20.190654327768463 -23.967341479600798 -30.30920773721903
30.900900900900893 -20.551152484604085 -23.963018459314164 -30.320919897906215
31.08108108108108 -21.13460232291549 -23.95833241728869 -30.3354913740067
31.261261261261254 -21.933455861296487 -23.953553315479226 -30.35218642422445
31.44144144144144 -22.909732637355802 -23.94882400017795 -30.370040273157358
31.621621621621614 -23.949011304053624 -23.94417939320821 -30.38798688999263
31.8018018018018 -24.794785154797815 -23.939586898997078 -30.40499294110083
31.981981981981974 -25.075861528060432 -23.93499877528931 -30.42017782397088
32.16216216216216 -24.599903188686337 -23.930405575462615 -30.432903432475314
32.342342342342334 -23.584461546164057 -23.92587994934836 -30.44282268063629
32.52252252252252 -22.398883170571764 -23.921601947532643 -30.44988176151231
32.702702702702695 -21.288001747734132 -23.917860153734377 -30.454276983113875
32.88288288288288 -20.35871966775071 -23.915027000232275 -30.456372495198206
33.063063063063055 -19.646152748961356 -23.913510977048936 -30.456590095978356
33.24324324324324 -19.157737638742315 -23.913692555988945 -30.45528624204662
33.423423423423415 -18.893307766865 -23.915853902213456 -30.452633798939633
33.6036036036036 -18.85326894535102 -23.92011423500108 -30.448526283869306
33.783783783783775 -19.041810672684054 -23.926382560818844 -30.442519905571267
33.96396396396396 -19.46785475690489 -23.934337283514996 -30.433823701554637
34.144144144144136 -20.143868152754575 -23.94343818973336 -30.421341332317716
34.32432432432432 -21.07962442470635 -23.952971242125965 -30.403760987201927
34.504504504504496 -22.26091687128744 -23.962121478208793 -30.379683853591356
34.68468468468468 -23.586810218030973 -23.97006506636358 -30.347777732901328
34.864864864864856 -24.733527464527864 -23.976068861700192 -30.3069409139299
35.04504504504504 -25.101321011791192 -23.97958483833564 -30.256461823562066
35.225225225225216 -24.35374672198176 -23.9803273657321 -30.1961612800909
35.4054054054054 -22.916268460452173 -23.978323062976678 -30.12650535795665
35.58558558558558 -21.364096130813998 -23.973925551797212 -30.04867730137694
35.765765765765764 -19.979312569800662 -23.96779065552931 -29.964596641183494
35.94594594594594 -18.84388446653491 -23.96081145299715 -29.876873525837702
36.126126126126124 -17.966329085405047 -23.954017126229473 -29.788687865711
36.3063063063063 -17.336357537562304 -23.948444583486452 -29.70358816768305
36.486486486486484 -16.943289383973127 -23.94499684608502 -29.625215426402637
36.66666666666666 -16.781884973224823 -23.944306167986703 -29.55697302404261
36.846846846846844 -16.85444493280496 -23.94662158293576 -29.50168137703885
37.02702702702702 -17.17218371597244 -23.951739033943692 -29.461270228022936
37.207207207207205 -17.75682712733089 -23.958987170003965 -29.436565009512172
37.38738738738738 -18.64213354612048 -23.96727409335483 -29.427211961043568
37.567567567567565 -19.871875160399675 -23.975191526170203 -29.431760841032805
37.74774774774774 -21.477213076856767 -23.98116507395021 -29.447891798815373
37.927927927927925 -23.359415169785038 -23.98363406278209 -29.47274506250457
38.1081081081081 -24.882769736764466 -23.9812423590513 -29.503297034556212
38.28828828828827 -24.697771222676668 -23.973022079650953 -29.53672644100501
38.46846846846847 -22.784827667426896 -23.958553894636445 -29.570725462603274
38.648648648648646 -20.49258880420964 -23.93808935461497 -29.60372647738783
38.82882882882882 -18.46965669224908 -23.91262149221896 -29.635029231688907
39.00900900900899 -16.818102827806957 -23.883889909372172 -29.664823085221556
39.18918918918919 -15.506379058007209 -23.85430678860184 -29.694104859306822
39.369369369369366 -14.489627730234409 -23.82679278883723 -29.724497273762537
39.54954954954954 -13.733132906503204 -23.804518974730037 -29.75797898610008
39.72972972972971 -13.214722853966842 -23.790564364109056 -29.79654672249414
39.90990990990991 -12.923761482975326 -23.787517598779402 -29.841842381574004
40.09009009009009 -12.860576854747602 -23.797071293995256 -29.894789846877327
40.27027027027026 -13.03732240810303 -23.81967117701723 -29.955292069961743
40.45045045045043 -13.481004737542012 -23.854281157538647 -30.022033735460496
40.630630630630634 -14.240077665219214 -23.89830622120302 -30.092417036854666
40.81081081081081 -15.397586689333597 -23.947681569976986 -30.162631729725952
40.99099099099098 -17.09630192280978 -23.997099886179647 -30.22783384613121
41.17117117117115 -19.573294216568733 -24.040321732101646 -30.28238873439742
41.351351351351354 -22.99545471954152 -24.070504709014344 -30.320128145852152
41.53153153153153 -24.944660367793666 -24.08049472210091 -30.33457717453547
41.7117117117117 -21.34683063114517 -24.063040803793207 -30.31912014378189
41.89189189189187 -17.20338469447115 -24.01091491571583 -30.26708909573362
42.072072072072075 -14.010652083078126 -23.916933570094795 -30.171769829921846
42.25225225225225 -11.524834812239185 -23.773886103893 -30.026326213229915
42.43243243243242 -9.521184793883098 -23.574374896908807 -29.82364334016781
42.612612612612594 -7.863160922674398 -23.31056677237288 -29.55608437662046
42.792792792792795 -6.4667376678475765 -22.973842848976872 -29.21514443608222
42.97297297297297 -5.277569314660811 -22.55431514243805 -28.790965886402272
43.15315315315314 -4.258800825622874 -22.0401481123077 -28.271648221198568
43.333333333333314 -3.3844318983686805 -21.41657240694329 -27.64223107386821
43.513513513513516 -2.635530515667599 -20.664385063752576 -26.88312683994613
43.69369369369369 -1.9979677215252842 -19.75754774748324 -25.96757371558803
43.87387387387386 -1.4610043602488259 -18.659108307949804 -24.85723143430359
44.054054054054035 -1.01637745220659 -17.31378509140491 -23.493967815951947
44.234234234234236 -0.6576922571180857 -15.633321966937343 -21.782990414898467
44.41441441441441 -0.3800088319367389 -13.46446000194212 -19.553355781073318
44.59459459459458 -0.1795570735926265 -10.510001852481029 -16.445881456786488
44.774774774774755 -0.05353996352132583 -6.126617226282632 -11.47481049389263
44.95495495495496 0.0 0.0 0.0
45.13513513513513 -0.017733283258541267 -3.0664860353022605 -7.247183013767241
45.3153153153153 -0.10624194077084885 -8.5076982236491 -14.250373779268013
45.495495495495476 -0.26571999976825633 -12.029984335300119 -18.056339030589314
45.67567567567568 -0.4970713371586643 -14.509841140367028 -20.631867562386415
45.85585585585585 -0.8019616142611669 -16.381208149743635 -22.547059233403864
46.03603603603602 -1.182909716565652 -17.854582637663338 -24.044572720970333
46.216216216216196 -1.643428838187825 -19.045287309147522 -25.250336761212083
46.3963963963964 -2.188233929894922 -20.02295567182719 -26.238247774436783
46.57657657657657 -2.8235423080858224 -20.83286544050702 -27.05551504487325
46.756756756756744 -3.557510480076009 -21.50622578063662 -27.73427388497278
46.93693693693692 -4.400877579937399 -22.065610038713487 -28.297530233002732
47.11711711711712 -5.367933547124615 -22.528042790164655 -28.762468682086947
47.29729729729729 -6.478016619569551 -22.906862911056574 -29.142419220367948
47.477477477477464 -7.757906620507665 -23.212906336484505 -29.448092079116645
47.65765765765764 -9.245791228866583 -23.45528971533796 -29.68838977688574
47.83783783783784 -10.998071894820212 -23.641947975296993 -29.870962622840235
48.01801801801801 -13.101218496310107 -23.780012049540325 -30.002601126881846
48.198198198198185 -15.690591841547125 -23.876076177482666 -30.089519280941918
48.378378378378386 -18.9563550184203 -23.936382814451044 -30.13756000832593
48.55855855855856 -22.855536017572682 -23.966940382651313 -30.152340382762045
48.73873873873873 -24.94508354568525 -23.97358158857788 -30.139345674507766
48.918918918918905 -22.569741683803816 -23.961966349153315 -30.103976075837192
49.09909909909911 -19.617248381392 -23.93753291209576 -30.0515473457057
49.27927927927928 -17.40707184326355 -23.90540318696573 -29.987246389569187
49.45945945945945 -15.819434547429733 -23.870253055597892 -29.916044910474856
49.639639639639626 -14.67997760510036 -23.836164352647735 -29.842578490370055
49.81981981981983 -13.873975747986531 -23.806480473238825 -29.771004036613352
50.0 -13.329509173333381 -23.783690007857153 -29.704854050940853
50.18018018018017 -13.000835327352512 -23.76936066600692 -29.64690975400285
50.360360360360346 -12.858557808439448 -23.76413855760613 -29.599114912936333
50.54054054054055 -12.884092703999976 -23.767816963742273 -29.562547332452386
50.72072072072072 -13.066553407660342 -23.779466831375927 -29.537455949587866
