Angle Bartlett MVDR MUSIC
-75.76576576576576 -28.587648007705063 -3.0157865065102287 -33.49648069133331
-75.58558558558559 -28.83192417226902 -3.009036604553547 -33.49797298950351
-75.4054054054054 -28.96122010540287 -3.001862611996065 -33.500507677011825
-75.22522522522523 -28.95893598170439 -2.9942707629212286 -33.504092588512854
-75.04504504504504 -28.820206856782505 -2.986269192928981 -33.50872884562573
-74.86486486486487 -28.55338029220437 -2.9778679733317643 -33.51441047447568
-74.68468468468468 -28.17763083537725 -2.9690791316854046 -33.52112407277752
-74.50450450450451 -27.71804438787393 -2.959916657166437 -33.528848533202094
-74.32432432432432 -27.200528894520456 -2.9503964893272023 -33.537554829168
-74.14414414414415 -26.648243724138702 -2.940536488808462 -33.5472058684574
-73.96396396396396 -26.07994171025362 -2.93035638867023 -33.55775641918402
-73.78378378378379 -25.509758059924312 -2.9198777251197527 -33.56915311166696
-73.6036036036036 -24.947777058254896 -2.909123746574701 -33.58133451871368
-73.42342342342343 -24.40086579501201 -2.8981193002044927 -33.59423131572093
-73.24324324324324 -23.873491108927475 -2.886890695345703 -33.607766520896504
-73.06306306306307 -23.36840355033943 -2.8754655434925187 -33.62185581482194
-72.88288288288288 -22.887164761613 -2.8638725749209515 -33.63640793754882
-72.70270270270271 -22.430534962606057 -2.8521414324177807 -33.65132516047975
-72.52252252252252 -21.99874923141753 -2.840302443049964 -33.66650382945661
-72.34234234234233 -21.591710685248287 -2.828386369426284 -33.68183497478274
-72.16216216216216 -21.209123754890275 -2.8164241424644585 -33.69720498336045
-71.98198198198199 -20.850585213183255 -2.804446578278828 -33.71249632773729
-71.8018018018018 -20.51564583066954 -2.792484082435685 -33.727588346627556
-71.62162162162161 -20.203851810875328 -2.78056634547578 -33.74235807140461
-71.44144144144144 -19.914772419731445 -2.7687220342617547 -33.756681093133814
-71.26126126126127 -19.648018269982277 -2.7569784843581036 -33.770432464918855
-71.08108108108108 -19.40325335221601 -2.745361399274429 -33.783487634643386
-70.9009009009009 -19.18020295485409 -2.7338945629810345 -33.79572340358043
-70.72072072072072 -18.978658961725795 -2.722599572619279 -33.80701890678205
-70.54054054054055 -18.798483568037682 -2.711495598757509 -33.81725661162127
-70.36036036036036 -18.639612150404222 -2.7005991808665253 -33.82632333130075
-70.18018018018017 -18.50205582042165 -2.689924065887625 -33.83411125053408
-70.0 -18.385904053944145 -2.6794810978232504 -33.840518960907964
-69.81981981981983 -18.291327699285855 -2.6692781661805407 -33.84545250361176
-69.63963963963964 -18.21858261307256 -2.6593202208276976 -33.84882641723627
-69.45945945945945 -18.16801414302713 -2.6496093603737263 -33.850564788161705
-69.27927927927928 -18.140062666210575 -2.6401450005461924 -33.85060230063867
-69.0990990990991 -18.135270394836226 -2.630924128216872 -33.848885282982245
-68.91891891891892 -18.154289676540692 -2.621941645709903 -33.84537274531565
-68.73873873873873 -18.19789303927825 -2.6131908088248728 -33.84003740298824
-68.55855855855856 -18.26698525966029 -2.6046637606200873 -33.83286667812832
-68.37837837837839 -18.36261776296769 -2.596352161434518 -33.82386366975972
-68.1981981981982 -18.486005685060093 -2.588247913884471 -33.8130480805048
-68.01801801801801 -18.638547926060582 -2.5803439796557486 -33.80045708512587
-67.83783783783784 -18.821850475365423 -2.5726352828257775 -33.786146123048525
-67.65765765765767 -19.03775313597635 -2.5651196921918378 -33.77018959361781
-67.47747747747748 -19.288359428502364 -2.5577990726489124 -33.75268142924596
-67.29729729729729 -19.57606873515464 -2.5506803930491473 -33.7337355179409
-67.11711711711712 -19.903608322594675 -2.543776875182286 -33.713485943126
-66.93693693693695 -20.274060140644544 -2.5371091655408993 -33.69208700539319
-66.75675675675676 -20.690872058250946 -2.5307065083833304 -33.66971298814509
-66.57657657657657 -21.157833228043717 -2.5246078952975233 -33.64655762730681
-66.3963963963964 -21.67897427186218 -2.518863163036285 -33.62283324480035
-66.21621621621622 -22.25831675887472 -2.5135340078971664 -33.59876950668855
-66.03603603603604 -22.89932772627487 -2.508694881449875 -33.5746117702407
-65.85585585585585 -23.603807049754685 -2.5044337291002092 -33.55061899005961
-65.67567567567568 -24.369709370573354 -2.5008525299988893 -33.52706116219617
-65.4954954954955 -25.18705454667051 -2.498067594385129 -33.50421629709993
-65.31531531531532 -26.03075301428379 -2.496209572880102 -33.482366927385186
-65.13513513513513 -26.84969121521155 -2.4954231318500444 -33.46179617456469
-64.95495495495496 -27.555333891604626 -2.4958662501199287 -33.44278341966466
-64.77477477477478 -28.02375218119122 -2.4977090954398284 -33.425599645202496
-64.5945945945946 -28.134042644935455 -2.501132444589791 -33.410502539260364
-64.41441441441441 -27.83824554152482 -2.5063256192185768 -33.39773147488937
-64.23423423423424 -27.19679553256072 -2.5134839207208097 -33.38750249815657
-64.05405405405406 -26.334858861885152 -2.5228055617979788 -33.38000347401179
-63.873873873873876 -25.37370554954189 -2.5344881097439362 -33.375389549064806
-63.693693693693696 -24.39748589710583 -2.5487244766063744 -33.37377909283462
-63.513513513513516 -23.45400208742813 -2.565698513551991 -33.37525027301729
-63.333333333333336 -22.566508445659082 -2.5855802900213503 -33.37983840539925
-63.153153153153156 -21.744223844577956 -2.60852116129504 -33.38753419554489
-62.972972972972975 -20.98907947082487 -2.6346487493329906 -33.39828295842451
-62.792792792792795 -20.299526072694903 -2.6640619794573075 -33.411984865557
-62.612612612612615 -19.672552318517823 -2.6968263278743683 -33.428496229429335
-62.432432432432435 -19.10471389522511 -2.732969440592157 -33.44763179465553
-62.252252252252255 -18.592638264671418 -2.7724772817717653 -33.46916796733151
-62.072072072072075 -18.13325779825191 -2.8152909583021235 -33.492846880855545
-61.891891891891895 -17.723905047158052 -2.8613043474505058 -33.518381170134184
-61.711711711711715 -17.362340254509956 -2.9103626266380207 -33.545459307905766
-61.531531531531535 -17.046747737569014 -2.962261770293912 -33.573751347424654
-61.351351351351354 -16.77572025380753 -3.0167490405647768 -33.602914914722334
-61.171171171171174 -16.548241330078607 -3.0735244590343314 -33.6326013001814
-60.990990990990994 -16.36367081417047 -3.1322432083462237 -33.66246151179475
-60.81081081081081 -16.221736540294234 -3.192518878385087 -33.692152169488956
-60.630630630630634 -16.12253391346173 -3.253927443724903 -33.721341139404615
-60.45045045045045 -16.066534860459154 -3.3160118390473436 -33.74971282725221
-60.270270270270274 -16.054607693103613 -3.378286988069019 -33.7769730692071
-60.09009009009009 -16.08804986384724 -3.4402451393282414 -33.80285357598295
-59.90990990990991 -16.168636340950286 -3.5013613683910307 -33.82711589978865
-59.729729729729726 -16.29868743577124 -3.5610991194974364 -33.849554904249096
-59.54954954954955 -16.481161485523124 -3.6189156788523835 -33.870001723814966
-59.369369369369366 -16.719780003330744 -3.6742674949533787 -33.88832620176866
-59.18918918918919 -17.019195993074415 -3.726615286824636 -33.904438794983534
-59.009009009009006 -17.385220370706183 -3.7754289072255673 -33.91829192966986
-58.82882882882883 -17.825127026888858 -3.8201919535087976 -33.92988078619448
-58.648648648648646 -18.3480636202001 -3.860406142810896 -33.93924348361297
-58.46846846846847 -18.965600131483438 -3.895595489972422 -33.94646062687282
-58.288288288288285 -19.69244059432744 -3.925310345588085 -33.951654172936955
-58.10810810810811 -20.54727104164433 -3.949131367680798 -33.954985567646375
-57.92792792792793 -21.553503419191227 -3.966673513612922 -33.956653104363326
-57.74774774774775 -22.73890785719992 -3.9775901489668932 -33.95688845968084
-57.56756756756757 -24.130437459934893 -3.9815773771613787 -33.95595237202211
-57.38738738738739 -25.73133561705099 -3.9783786972631847 -33.954129446811464
-57.20720720720721 -27.440328286010903 -3.967790097278785 -33.951722097703076
-57.02702702702703 -28.84587662792093 -3.9496656852383634 -33.94904366712575
-56.84684684684685 -29.138446850915813 -3.9239239491883264 -33.94641081038059
-56.66666666666667 -28.006172223063448 -3.8905547177306006 -33.94413527401122
-56.48648648648649 -26.16319678525569 -3.8496268622175016 -33.942515248439555
-56.30630630630631 -24.267190030679867 -3.801296736586775 -33.941826523252494
-56.12612612612613 -22.551097521928636 -3.7458172868275037 -33.94231371661173
-55.94594594594595 -21.050962858925907 -3.683547674396559 -33.944181883253975
-55.76576576576577 -19.74789882422551 -3.614963141681672 -33.94758882383931
-55.58558558558559 -18.613890190992567 -3.5406646987600023 -33.95263841819427
-55.4054054054054 -17.623642759871064 -3.461388027386797 -33.95937528394505
-55.22522522522522 -16.756714601488355 -3.378010782882412 -33.96778101979035
-55.04504504504504 -15.997151776724706 -3.291557237104852 -33.97777223114551
